"Name","TID","DescriptionTID","Type","IsEnabled","OwnedByDefault","AssetScFile","AssetExportName","UsedInBox","IsAnimated"
"Chronos365","TID_BATTLEBANNER_NAME_SWEET_DREAMS","TID_BATTLEBANNER_DESC_SWEET_DREAMS","Foreground","TRUE","FALSE","sc/KingNapBabyDragonFG_dl.sc","banner_fg",,
"Chronos366","TID_BATTLEBANNER_NAME_THRONE_ROOM","TID_BATTLEBANNER_DESC_THRONE_ROOM","Background","TRUE","FALSE","sc/KingNapBabyDragonBG_dl.sc","banner_bg",,
"Chronos367","TID_BATTLEBANNER_NAME_MIRROR_IMAGE","TID_BATTLEBANNER_DESC_MIRROR_IMAGE","Foreground","TRUE","FALSE","sc/BarbarianShavingFG_dl.sc","banner_fg",,
"Chronos368","TID_BATTLEBANNER_NAME_CLASH-A-RAMA_ARENA","TID_BATTLEBANNER_DESC_CLASH-A-RAMA_ARENA","Background","TRUE","FALSE","sc/BarbarianShavingBG_dl.sc","banner_bg",,
"Chronos369","TID_BATTLEBANNER_NAME_CLASH-A-BARBA","TID_BATTLEBANNER_DESC_CLASH-A-BARBA","Foreground","TRUE","FALSE","sc/BarbarianEvolutionFG_dl.sc","banner_fg",,
"Chronos370","TID_BATTLEBANNER_NAME_ARMY_RUSH","TID_BATTLEBANNER_DESC_ARMY_RUSH","Background","TRUE","FALSE","sc/BarbarianEvolutionBG_dl.sc","banner_bg",,
"Chronos371","TID_BATTLEBANNER_NAME_KNIGHT_EVOLUTION","TID_BATTLEBANNER_DESC_KNIGHT_EVOLUTION","Foreground","TRUE","FALSE","sc/Evolution_KnightFG_dl.sc","banner_fg",,
"Chronos372","TID_BATTLEBANNER_NAME_BANNER_EVOLUTION","TID_BATTLEBANNER_DESC_BANNER_EVOLUTION","Background","TRUE","FALSE","sc/Evolution_KnightBG_dl.sc","banner_bg",,
"Chronos373","TID_BATTLEBANNER_NAME_PINK_PIECES","TID_BATTLEBANNER_DESC_PINK_PIECES","Foreground","TRUE","FALSE","sc/ChessQueensAndPawnFG_dl.sc","banner_fg",,
"Chronos374","TID_BATTLEBANNER_NAME_CHESS_STORAGE","TID_BATTLEBANNER_DESC_CHESS_STORAGE","Background","TRUE","FALSE","sc/ChessQueensAndPawnsBG_dl.sc","banner_bg",,
"Chronos375","TID_BATTLEBANNER_NAME_CHIBI_CHESS","TID_BATTLEBANNER_DESC_CHIBI_CHESS","Foreground","TRUE","FALSE","sc/ChessPigBoarsFG_dl.sc","banner_fg",,
"Chronos376","TID_BATTLEBANNER_NAME_KING_OF_THE_HOGS","TID_BATTLEBANNER_DESC_KING_OF_THE_HOGS","Background","TRUE","FALSE","sc/ChessPigBoarsBG_dl.sc","banner_bg",,
"Chronos377","TID_BATTLEBANNER_NAME_PRINCELY_KNIGHT","TID_BATTLEBANNER_DESC_PRINCELY_KNIGHT","Foreground","TRUE","FALSE","sc/KnightChargeChessFG_dl.sc","banner_fg",,
"Chronos378","TID_BATTLEBANNER_NAME_ROYAL_PIECES","TID_BATTLEBANNER_DESC_ROYAL_PIECES","Background","TRUE","FALSE","sc/KnightChargeChessBG_dl.sc","banner_bg",,
"Chronos379","TID_BATTLEBANNER_NAME_GRANDMASTER","TID_BATTLEBANNER_DESC_GRANDMASTER","Foreground","TRUE","FALSE","sc/GoblinThinkingFG_dl.sc","banner_fg",,
"Chronos380","TID_BATTLEBANNER_NAME_CHESS_ROYALE","TID_BATTLEBANNER_DESC_CHESS_ROYALE","Background","TRUE","FALSE","sc/GoblinThinkingBG_dl.sc","banner_bg",,
"Chronos381","TID_BATTLEBANNER_NAME_TRAGIC_TOAST","TID_BATTLEBANNER_DESC_TRAGIC_TOAST","Foreground","TRUE","FALSE","sc/GraveyardToastFG_dl.sc","banner_fg",,
"Chronos382","TID_BATTLEBANNER_NAME_GRAVEYARD_GROOVE","TID_BATTLEBANNER_DESC_GRAVEYARD_GROOVE","Background","TRUE","FALSE","sc/GraveyardToastBG_dl.sc","banner_bg",,
"Chronos383","TID_BATTLEBANNER_NAME_ELECTRO_WIZARD","TID_BATTLEBANNER_DESC_ELECTRO_WIZARD","Foreground","TRUE","FALSE","sc/WizardShockFG_dl.sc","banner_fg",,
"Chronos384","TID_BATTLEBANNER_NAME_ELECTRIC_WHEELS","TID_BATTLEBANNER_DESC_ELECTRIC_WHEELS","Background","TRUE","FALSE","sc/WizardShockBG_dl.sc","banner_bg",,
"Chronos385","TID_BATTLEBANNER_NAME_KNIGHT","TID_BATTLEBANNER_DESC_KNIGHT","Foreground","TRUE","FALSE","sc/KnightMoustachioFG_dl.sc","banner_fg",,
"Chronos386","TID_BATTLEBANNER_NAME_HAIRY","TID_BATTLEBANNER_DESC_HAIRY","Background","TRUE","FALSE","sc/KnightMoustachioBG_dl.sc","banner_bg",,
"Chronos387","TID_BATTLEBANNER_NAME_MINING","TID_BATTLEBANNER_DESC_MINING","Foreground","TRUE","FALSE","sc/MinerHaTFG_dl.sc","banner_fg",,
"Chronos388","TID_BATTLEBANNER_NAME_CANDLES","TID_BATTLEBANNER_DESC_CANDLES","Background","TRUE","FALSE","sc/MinerHaTBG_dl.sc","banner_bg",,
"Chronos389","TID_BATTLEBANNER_NAME_ROYAL_REINFORCEMENTS","TID_BATTLEBANNER_DESC_ROYAL_REINFORCEMENTS","Foreground","TRUE","FALSE","sc/Evolution_RoyalRecruitsFG_dl.sc","banner_fg",,
"Chronos390","TID_BATTLEBANNER_NAME_WARZONE","TID_BATTLEBANNER_DESC_WARZONE","Background","TRUE","FALSE","sc/Evolution_RoyalRecruitsBG_dl.sc","banner_bg",,
"Chronos391","TID_BATTLEBANNER_NAME_CHIBI_FIRECRACKER","TID_BATTLEBANNER_DESC_CHIBI_FIRECRACKER","Foreground","TRUE","FALSE","sc/ChibiRockFirecrackerFG_dl.sc","banner_fg",,
"Chronos392","TID_BATTLEBANNER_NAME_CENTER_STAGE","TID_BATTLEBANNER_DESC_CENTER_STAGE","Background","TRUE","FALSE","sc/ChibiRockFirecrackerBG_dl.sc","banner_bg",,
"Chronos393","TID_BATTLEBANNER_NAME_FREAKY_FISHERMAN","TID_BATTLEBANNER_DESC_FREAKY_FISHERMAN","Foreground","TRUE","FALSE","sc/DeadfishFishermanFG_dl.sc","banner_fg",,
"Chronos394","TID_BATTLEBANNER_NAME_TESLA_OF_TERROR","TID_BATTLEBANNER_DESC_TESLA_OF_TERROR","Background","TRUE","FALSE","sc/DeadfishFishermanBG_dl.sc","banner_bg",,
"Chronos395","TID_BATTLEBANNER_NAME_FRANKENBAT","TID_BATTLEBANNER_DESC_FRANKENBAT","Foreground","TRUE","FALSE","sc/FrankenBatFG_dl.sc","banner_fg",,
"Chronos396","TID_BATTLEBANNER_NAME_SPOOKY_SKETCHES","TID_BATTLEBANNER_DESC_SPOOKY_SKETCHES","Background","TRUE","FALSE","sc/FrankenBatBG_dl.sc","banner_bg",,
"Chronos397","TID_BATTLEBANNER_NAME_TALES_FROM_THE_WITCH","TID_BATTLEBANNER_DESC_TALES_FROM_THE_WITCH","Foreground","TRUE","FALSE","sc/MotherWitchReadingFG_dl.sc","banner_fg",,
"Chronos398","TID_BATTLEBANNER_NAME_NIGHT_OF_THE_LIVING_P.E.K.K.A","TID_BATTLEBANNER_DESC_NIGHT_OF_THE_LIVING_P.E.K.K.A","Background","TRUE","FALSE","sc/MotherWitchReadingBG_dl.sc","banner_bg",,
"Chronos399","TID_BATTLEBANNER_NAME_TRICK_OR_TREAT","TID_BATTLEBANNER_DESC_TRICK_OR_TREAT","Foreground","TRUE","FALSE","sc/PumpkinBatFG_dl.sc","banner_fg",,
"Chronos400","TID_BATTLEBANNER_NAME_CHILDREN_OF_THE_CORNFIELD","TID_BATTLEBANNER_DESC_CHILDREN_OF_THE_CORNFIELD","Background","TRUE","FALSE","sc/PumpkinBatBG_dl.sc","banner_bg",,
"Chronos401","TID_BATTLEBANNER_NAME_BAT_HANGS","TID_BATTLEBANNER_DESC_BAT_HANGS","Foreground","TRUE","FALSE","sc/Evolution_BatsFG_dl.sc","banner_fg",,
"Chronos402","TID_BATTLEBANNER_NAME_CREEPY_KINGDOM","TID_BATTLEBANNER_DESC_CREEPY_KINGDOM","Background","TRUE","FALSE","sc/Evolution_BatsBG_dl.sc","banner_bg",,
"Chronos403","TID_BATTLEBANNER_NAME_SPECTRAL_SUMMONER","TID_BATTLEBANNER_DESC_SPECTRAL_SUMMONER","Foreground","TRUE","FALSE","sc/WitchNightCookingFG_dl.sc","banner_fg",,
"Chronos404","TID_BATTLEBANNER_NAME_WITCH_WORKSHOP","TID_BATTLEBANNER_DESC_WITCH_WORKSHOP","Background","TRUE","FALSE","sc/WitchNightCookingBG_dl.sc","banner_bg",,
"Chronos405","TID_BATTLEBANNER_NAME_SKELLY_KING","TID_BATTLEBANNER_DESC_SKELLY_KING","Foreground","TRUE","FALSE","sc/BatStromFG_dl.sc","banner_fg",,
"Chronos406","TID_BATTLEBANNER_NAME_BAT_ATTACK","TID_BATTLEBANNER_DESC_BAT_ATTACK","Background","TRUE","FALSE","sc/BatStromBG_dl.sc","banner_bg",,
"Chronos407","TID_BATTLEBANNER_NAME_COCKTAIL_WIZARD","TID_BATTLEBANNER_DESC_COCKTAIL_WIZARD","Foreground","TRUE","FALSE","sc/IceWizardBaristaFG.sc","banner_fg",,
"Chronos408","TID_BATTLEBANNER_NAME_BAR_SHELF","TID_BATTLEBANNER_DESC_BAR_SHELF","Background","TRUE","FALSE","sc/IceWizardBaristaBG.sc","banner_bg",,
"Chronos409","TID_BATTLEBANNER_NAME_LITTLE_PRINCE","TID_BATTLEBANNER_DESC_LITTLE_PRINCE","Foreground","TRUE","FALSE","sc/LittleRedPrinceFG.sc","banner_fg",,
"Chronos410","TID_BATTLEBANNER_NAME_TAVERN_ENTRANCE","TID_BATTLEBANNER_DESC_TAVERN_ENTRANCE","Background","TRUE","FALSE","sc/LittleRedPrinceBG.sc","banner_bg",,
"Chronos411","TID_BATTLEBANNER_NAME_ARM_WRESTLING","TID_BATTLEBANNER_DESC_ARM_WRESTLING","Foreground","TRUE","FALSE","sc/LittlePrinceArmWrestlingFG.sc","banner_fg",,
"Chronos412","TID_BATTLEBANNER_NAME_LAST_ORDERS","TID_BATTLEBANNER_DESC_LAST_ORDERS","Background","TRUE","FALSE","sc/LittlePrinceArmWrestlingBG.sc","banner_bg",,
"Chronos413","TID_BATTLEBANNER_NAME_ROYAL_MISCHIEF","TID_BATTLEBANNER_DESC_ROYAL_MISCHIEF","Foreground","TRUE","FALSE","sc/LittlePrinceChaosFG.sc","banner_fg",,
"Chronos414","TID_BATTLEBANNER_NAME_STEREO_SHOOT","TID_BATTLEBANNER_DESC_STEREO_SHOOT","Background","TRUE","FALSE","sc/LittlePrinceChaosBG.sc","banner_bg",,
"Chronos415","TID_BATTLEBANNER_NAME_ROYAL_RESCUE","TID_BATTLEBANNER_DESC_ROYAL_RESCUE","Foreground","TRUE","FALSE","sc/LittleBluePrinceFG.sc","banner_fg",,
"Chronos416","TID_BATTLEBANNER_NAME_TAVERN_TIME","TID_BATTLEBANNER_DESC_TAVERN_TIME","Background","TRUE","FALSE","sc/LittleBluePrinceBG.sc","banner_bg",,
"Chronos417","TID_BATTLEBANNER_NAME_ATTACK","TID_BATTLEBANNER_DESC_ATTACK","Foreground","TRUE","FALSE","sc/LittlePrinceAnimationFG_dl.sc","banner_fg",,
"Chronos418","TID_BATTLEBANNER_NAME_TAVERN_TROUBLE","TID_BATTLEBANNER_DESC_TAVERN_TROUBLE","Background","TRUE","FALSE","sc/LittlePrinceAnimationBG_dl.sc","banner_bg",,
"Chronos419","TID_BATTLEBANNER_NAME_NEW_STYLE","TID_BATTLEBANNER_DESC_NEW_STYLE","Foreground","TRUE","FALSE","sc/ClashComics02FG.sc","banner_fg",,
"Chronos420","TID_BATTLEBANNER_NAME_BARB_CAMPFIRE","TID_BATTLEBANNER_DESC_BARB_CAMPFIRE","Background","TRUE","FALSE","sc/ClashComics02BG.sc","banner_bg",,
"Chronos421","TID_BATTLEBANNER_NAME_SWEET_MOVES","TID_BATTLEBANNER_DESC_SWEET_MOVES","Foreground","TRUE","FALSE","sc/ClashComics01FG.sc","banner_fg",,
"Chronos422","TID_BATTLEBANNER_NAME_STARRY_SKY","TID_BATTLEBANNER_DESC_STARRY_SKY","Background","TRUE","FALSE","sc/ClashComics01BG.sc","banner_bg",,
"Chronos423","TID_BATTLEBANNER_NAME_SPIRITMAN","TID_BATTLEBANNER_DESC_SPIRITMAN","Foreground","TRUE","FALSE","sc/54_IceSpiritSnowmanFG.sc","banner_fg",,
"Chronos424","TID_BATTLEBANNER_NAME_CLASHMAS_PATTERNS","TID_BATTLEBANNER_DESC_CLASHMAS_PATTERNS","Background","TRUE","FALSE","sc/54_IceSpiritSnowmanBG.sc","banner_bg",,
"Chronos425","TID_BATTLEBANNER_NAME_POLAR_PRINCE","TID_BATTLEBANNER_DESC_POLAR_PRINCE","Foreground","TRUE","FALSE","sc/54_ChristmasKnightFG.sc","banner_fg",,
"Chronos426","TID_BATTLEBANNER_NAME_SNOWSCAPE","TID_BATTLEBANNER_DESC_SNOWSCAPE","Background","TRUE","FALSE","sc/54_ChristmasKnightBG.sc","banner_bg",,
"Chronos427","TID_BATTLEBANNER_NAME_CLASHMAS_LIGHTS","TID_BATTLEBANNER_DESC_CLASHMAS_LIGHTS","Foreground","TRUE","FALSE","sc/54_ElectricGiantLightFG.sc","banner_fg",,
"Chronos428","TID_BATTLEBANNER_NAME_CLASHMAS_NIGHTS","TID_BATTLEBANNER_DESC_CLASHMAS_NIGHTS","Background","TRUE","FALSE","sc/54_ElectricGiantLightBG.sc","banner_bg",,
"Chronos429","TID_BATTLEBANNER_NAME_TREE_GOBLINS","TID_BATTLEBANNER_DESC_TREE_GOBLINS","Foreground","TRUE","FALSE","sc/54_GoblinTreeFG.sc","banner_fg",,
"Chronos430","TID_BATTLEBANNER_NAME_SNOW_GLITTER","TID_BATTLEBANNER_DESC_SNOW_GLITTER","Background","TRUE","FALSE","sc/54_GoblinTreeBG.sc","banner_bg",,
"Chronos431","TID_BATTLEBANNER_NAME_CAROL_CACOPHONY","TID_BATTLEBANNER_DESC_CAROL_CACOPHONY","Foreground","TRUE","FALSE","sc/54_GoblinsChristmasChoirFG.sc","banner_fg",,
"Chronos432","TID_BATTLEBANNER_NAME_LOGMAS_MEMORIES","TID_BATTLEBANNER_DESC_LOGMAS_MEMORIES","Background","TRUE","FALSE","sc/54_GoblinsChristmasChoirBG.sc","banner_bg",,
"Chronos433","TID_BATTLEBANNER_NAME_LITTLE_HELPER","TID_BATTLEBANNER_DESC_LITTLE_HELPER","Foreground","TRUE","FALSE","sc/54_ChibiSantaFG.sc","banner_fg",,
"Chronos434","TID_BATTLEBANNER_NAME_CHIBI_CLASHMAS_VILLAGE","TID_BATTLEBANNER_DESC_CHIBI_CLASHMAS_VILLAGE","Background","TRUE","FALSE","sc/54_ChibiSantaBG.sc","banner_bg",,
"Chronos435","TID_BATTLEBANNER_NAME_HAPPY_WRAPPING","TID_BATTLEBANNER_DESC_HAPPY_WRAPPING","Foreground","TRUE","FALSE","sc/54_RoyalRecruitClashmasFG.sc","banner_fg",,
"Chronos436","TID_BATTLEBANNER_NAME_CLASHMAS_WREATHS","TID_BATTLEBANNER_DESC_CLASHMAS_WREATHS","Background","TRUE","FALSE","sc/54_RoyalRecruitClashmasBG.sc","banner_bg",,
"Chronos437","TID_BATTLEBANNER_NAME_STAY_FROSTY","TID_BATTLEBANNER_DESC_STAY_FROSTY","Foreground","TRUE","FALSE","sc/54_IceEvoFG.sc","banner_fg",,
"Chronos438","TID_BATTLEBANNER_NAME_SNOWY_SCAPE","TID_BATTLEBANNER_DESC_SNOWY_SCAPE","Background","TRUE","FALSE","sc/54_IceEvoBG.sc","banner_bg",,
"Chronos439","TID_BATTLEBANNER_NAME_CANNONEER","TID_BATTLEBANNER_DESC_CANNONEER","Foreground","TRUE","FALSE","sc/55_CannoneerTaunt_FG.sc","banner_fg",,
"Chronos440","TID_BATTLEBANNER_NAME_DESTRUCTION","TID_BATTLEBANNER_DESC_DESTRUCTION","Background","TRUE","FALSE","sc/55_CannoneerTaunt_BG.sc","banner_bg",,
"Chronos441","TID_BATTLEBANNER_NAME_BATTLE_INK","TID_BATTLEBANNER_DESC_BATTLE_INK","Foreground","TRUE","FALSE","sc/55_ValkyrieTatoo_FG.sc","banner_fg",,
"Chronos442","TID_BATTLEBANNER_NAME_BATTLE_FLASH","TID_BATTLEBANNER_DESC_BATTLE_FLASH","Background","TRUE","FALSE","sc/55_ValkyrieTatoo_BG.sc","banner_bg",,
"Chronos443","TID_BATTLEBANNER_NAME_VALKYRIE_GUARDIAN","TID_BATTLEBANNER_DESC_VALKYRIE_GUARDIAN","Foreground","TRUE","FALSE","sc/55_ValkyrieStatue_FG.sc","banner_fg",,
"Chronos444","TID_BATTLEBANNER_NAME_WILD_WOODS","TID_BATTLEBANNER_DESC_WILD_WOODS","Background","TRUE","FALSE","sc/55_ValkyrieStatue_BG.sc","banner_bg",,
"Chronos445","TID_BATTLEBANNER_NAME_VALKYRIE_EVOLUTION","TID_BATTLEBANNER_DESC_VALKYRIE_EVOLUTION","Foreground","TRUE","FALSE","sc/55_ThunderValkyrie_FG.sc","banner_fg",,
"Chronos446","TID_BATTLEBANNER_NAME_VALKYRIES_AXE","TID_BATTLEBANNER_DESC_VALKYRIES_AXE","Background","TRUE","FALSE","sc/55_ThunderValkyrie_BG.sc","banner_bg",,
"Chronos447","TID_BATTLEBANNER_NAME_MUSCLE_MOMMY","TID_BATTLEBANNER_DESC_MUSCLE_MOMMY","Foreground","TRUE","FALSE","sc/55_ValkyrieAnime_FG.sc","banner_fg",,
"Chronos448","TID_BATTLEBANNER_NAME_WALL_OF_VALKYRIES","TID_BATTLEBANNER_DESC_WALL_OF_VALKYRIES","Background","TRUE","FALSE","sc/55_ValkyrieAnime_BG.sc","banner_bg",,
"Chronos449","TID_BATTLEBANNER_NAME_AIM_HIGH","TID_BATTLEBANNER_DESC_AIM_HIGH","Foreground","TRUE","FALSE","sc/55_CannoneerTargetPractice_FG.sc","banner_fg",,
"Chronos450","TID_BATTLEBANNER_NAME_TARGET_TEST","TID_BATTLEBANNER_DESC_TARGET_TEST","Background","TRUE","FALSE","sc/55_CannoneerTargetPractice_BG.sc","banner_bg",,
"Chronos451","TID_BATTLEBANNER_NAME_MUSKET_SHOT","TID_BATTLEBANNER_DESC_MUSKET_SHOT","Foreground","TRUE","FALSE","sc/55_MosketeerAnime_FG.sc","banner_fg",,
"Chronos452","TID_BATTLEBANNER_NAME_TANGLED_TREE","TID_BATTLEBANNER_DESC_TANGLED_TREE","Background","TRUE","FALSE","sc/55_MosketeerAnime_BG.sc","banner_bg",,
"Chronos453","TID_BATTLEBANNER_NAME_TORNADO_AXE","TID_BATTLEBANNER_DESC_TORNADO_AXE","Foreground","TRUE","FALSE","sc/Evolution_ValkyrieFG_dl.sc","banner_fg",,
"Chronos454","TID_BATTLEBANNER_NAME_VALKHALLA","TID_BATTLEBANNER_DESC_VALKHALLA","Background","TRUE","FALSE","sc/Evolution_ValkyrieBG_dl.sc","banner_bg",,
"Chronos455","TID_BATTLEBANNER_NAME_ARCHERS_LOVE","TID_BATTLEBANNER_DESC_ARCHERS_LOVE","Foreground","TRUE","FALSE","sc/56_ArcherMagicArrow_FG.sc","banner_fg",,
"Chronos456","TID_BATTLEBANNER_NAME_CUPID_CLOUDS","TID_BATTLEBANNER_DESC_CUPID_CLOUDS","Background","TRUE","FALSE","sc/56_ArcherMagicArrow_BG.sc","banner_bg",,
"Chronos457","TID_BATTLEBANNER_NAME_SASSY_SELFIE","TID_BATTLEBANNER_DESC_SASSY_SELFIE","Foreground","TRUE","FALSE","sc/56_GoldenKnightSelfie_FG.sc","banner_fg",,
"Chronos458","TID_BATTLEBANNER_NAME_PINK_SKIES","TID_BATTLEBANNER_DESC_PINK_SKIES","Background","TRUE","FALSE","sc/56_GoldenKnightSelfie_BG.sc","banner_bg",,
"Chronos459","TID_BATTLEBANNER_NAME_FLOWER_BREAKERS","TID_BATTLEBANNER_DESC_FLOWER_BREAKERS","Foreground","TRUE","FALSE","sc/56_Wallbreaker_FG.sc","banner_fg",,
"Chronos460","TID_BATTLEBANNER_NAME_HEART-SHAPED_HOLE","TID_BATTLEBANNER_DESC_HEART-SHAPED_HOLE","Background","TRUE","FALSE","sc/56_Wallbreaker_BG.sc","banner_bg",,
"Chronos461","TID_BATTLEBANNER_NAME_HEARTSHOOT","TID_BATTLEBANNER_DESC_HEARTSHOOT","Foreground","TRUE","FALSE","sc/56_Valentine_Target_FG.sc","banner_fg",,
"Chronos462","TID_BATTLEBANNER_NAME_HEART_TRAILS","TID_BATTLEBANNER_DESC_HEART_TRAILS","Background","TRUE","FALSE","sc/56_Valentine_Target_BG.sc","banner_bg",,
"Chronos463","TID_BATTLEBANNER_NAME_BOMB_ROMANCE","TID_BATTLEBANNER_DESC_BOMB_ROMANCE","Foreground","TRUE","FALSE","sc/56_ValentineBomberGift_FG.sc","banner_fg",,
"Chronos464","TID_BATTLEBANNER_NAME_DATE_NIGHT","TID_BATTLEBANNER_DESC_DATE_NIGHT","Background","TRUE","FALSE","sc/56_ValentineBomberGift_BG.sc","banner_bg",,
"Chronos465","TID_BATTLEBANNER_NAME_PRINCESS_OF_HEARTS","TID_BATTLEBANNER_DESC_PRINCESS_OF_HEARTS","Foreground","TRUE","FALSE","sc/56_Valentine_Princess_FG.sc","banner_fg",,
"Chronos466","TID_BATTLEBANNER_NAME_HEARTS_AND_CROSSES","TID_BATTLEBANNER_DESC_HEARTS_AND_CROSSES","Background","TRUE","FALSE","sc/56_Valentine_Princess_BG.sc","banner_bg",,
"Chronos467","TID_BATTLEBANNER_NAME_BOOMBOX","TID_BATTLEBANNER_DESC_BOOMBOX","Foreground","TRUE","FALSE","sc/56_BombGift_FG.sc","banner_fg",,
"Chronos468","TID_BATTLEBANNER_NAME_LOVELY_GIFTS","TID_BATTLEBANNER_DESC_LOVELY_GIFTS","Background","TRUE","FALSE","sc/56_BombGift_BG.sc","banner_bg",,
"Chronos469","TID_BATTLEBANNER_NAME_BALLER","TID_BATTLEBANNER_DESC_BALLER","Foreground","TRUE","FALSE","sc/56_LoveBomber_FG.sc","banner_fg",,
"Chronos470","TID_BATTLEBANNER_NAME_CASTLE_CUT","TID_BATTLEBANNER_DESC_CASTLE_CUT","Background","TRUE","FALSE","sc/56_LoveBomber_BG.sc","banner_bg",,
"Chronos471","TID_BATTLEBANNER_NAME_SHOOTIN_SPARKY","TID_BATTLEBANNER_DESC_SHOOTIN_SPARKY","Foreground","TRUE","FALSE","sc/57_ElectricGoblin_FG.sc","banner_fg",,
"Chronos472","TID_BATTLEBANNER_NAME_PARTY_ARENA","TID_BATTLEBANNER_DESC_PARTY_ARENA","Background","TRUE","FALSE","sc/57_ElectricGoblin_BG.sc","banner_bg",,
"Chronos473","TID_BATTLEBANNER_NAME_MINER_MISHAP","TID_BATTLEBANNER_DESC_MINER_MISHAP","Foreground","TRUE","FALSE","sc/57_ElectricMiner_FG.sc","banner_fg",,
"Chronos474","TID_BATTLEBANNER_NAME_ELECTRO_EVENT","TID_BATTLEBANNER_DESC_ELECTRO_EVENT","Background","TRUE","FALSE","sc/57_ElectricMiner_BG.sc","banner_bg",,
"Chronos475","TID_BATTLEBANNER_NAME_ELECTRO_DJ","TID_BATTLEBANNER_DESC_ELECTRO_DJ","Foreground","TRUE","FALSE","sc/57_ElectroDJGiant_FG.sc","banner_fg",,
"Chronos476","TID_BATTLEBANNER_NAME_ROYALE_RAVE","TID_BATTLEBANNER_DESC_ROYALE_RAVE","Background","TRUE","FALSE","sc/57_ElectroDJGiant_BG.sc","banner_bg",,
"Chronos477","TID_BATTLEBANNER_NAME_TUMMY_ACHE","TID_BATTLEBANNER_DESC_TUMMY_ACHE","Foreground","TRUE","FALSE","sc/57_ZapShotGolem_FG.sc","banner_fg",,
"Chronos478","TID_BATTLEBANNER_NAME_SPELL_STYLING","TID_BATTLEBANNER_DESC_SPELL_STYLING","Background","TRUE","FALSE","sc/57_ZapShotGolem_BG.sc","banner_bg",,
"Chronos479","TID_BATTLEBANNER_NAME_PARTY_CANNON","TID_BATTLEBANNER_DESC_PARTY_CANNON","Foreground","TRUE","FALSE","sc/57_RoyalGiantParty_FG.sc","banner_fg",,
"Chronos480","TID_BATTLEBANNER_NAME_BALLOONS_&_CAKE","TID_BATTLEBANNER_DESC_BALLOONS_&_CAKE","Background","TRUE","FALSE","sc/57_RoyalGiantParty_BG.sc","banner_bg",,
"Chronos481","TID_BATTLEBANNER_NAME_PARTY_TESLA","TID_BATTLEBANNER_DESC_PARTY_TESLA","Foreground","TRUE","FALSE","sc/57_ThunderCake_FG.sc","banner_fg",,
"Chronos482","TID_BATTLEBANNER_NAME_LECTRO_LOONS","TID_BATTLEBANNER_DESC_LECTRO_LOONS","Background","TRUE","FALSE","sc/57_ThunderCake_BG.sc","banner_bg",,
"Chronos483","TID_BATTLEBANNER_NAME_DISCO_BALLOON","TID_BATTLEBANNER_DESC_DISCO_BALLOON","Foreground","TRUE","FALSE","sc/57_LightBaloon_FG.sc","banner_fg",,
"Chronos484","TID_BATTLEBANNER_NAME_PARTY_BARRELS","TID_BATTLEBANNER_DESC_PARTY_BARRELS","Background","TRUE","FALSE","sc/57_LightBaloon_BG.sc","banner_bg",,
"Chronos485","TID_BATTLEBANNER_NAME_DJ_GIANT","TID_BATTLEBANNER_DESC_DJ_GIANT","Foreground","TRUE","FALSE","sc/57_Anim_ElectroDJiant_FG.sc","banner_fg",,
"Chronos486","TID_BATTLEBANNER_NAME_NEON_NIGHTS","TID_BATTLEBANNER_DESC_NEON_NIGHTS","Background","TRUE","FALSE","sc/57_Anim_ElectroDJiant_BG.sc","banner_bg",,
"Chronos487","TID_BATTLEBANNER_NAME_DAGGER_DREAMING","TID_BATTLEBANNER_DESC_DAGGER_DREAMING","Foreground","TRUE","FALSE","sc/58_DaggerDuchessChill_FG.sc","banner_fg",,
"Chronos488","TID_BATTLEBANNER_NAME_BLOSSOM_BLADES","TID_BATTLEBANNER_DESC_BLOSSOM_BLADES","Background","TRUE","FALSE","sc/58_DaggerDuchessChill_BG.sc","banner_bg",,
"Chronos489","TID_BATTLEBANNER_NAME_DAGGER_THROW","TID_BATTLEBANNER_DESC_DAGGER_THROW","Foreground","TRUE","FALSE","sc/58_DaggerDuchessDaggers_FG.sc","banner_fg",,
"Chronos490","TID_BATTLEBANNER_NAME_RAINING_BLADES","TID_BATTLEBANNER_DESC_RAINING_BLADES","Background","TRUE","FALSE","sc/58_DaggerDuchessDaggers_BG.sc","banner_bg",,
"Chronos491","TID_BATTLEBANNER_NAME_DOUBLE-SIDED","TID_BATTLEBANNER_DESC_DOUBLE-SIDED","Foreground","TRUE","FALSE","sc/58_DaggerDuchessKiss_FG.sc","banner_fg",,
"Chronos492","TID_BATTLEBANNER_NAME_DANGER_THRONE","TID_BATTLEBANNER_DESC_DANGER_THRONE","Background","TRUE","FALSE","sc/58_DaggerDuchessKiss_BG.sc","banner_bg",,
"Chronos493","TID_BATTLEBANNER_NAME_STYLISH_DAGGER","TID_BATTLEBANNER_DESC_STYLISH_DAGGER","Foreground","TRUE","FALSE","sc/58_DaggerDuchessStylized_FG.sc","banner_fg",,
"Chronos494","TID_BATTLEBANNER_NAME_DAGGER_STYLE","TID_BATTLEBANNER_DESC_DAGGER_STYLE","Background","TRUE","FALSE","sc/58_DaggerDuchessStylized_BG.sc","banner_bg",,
